ID,상호명,포장,예약,주소,평균가격,최소가격,최대가격
33078219,노을,0,0,서울 마포구 방울내로11길 8,18400,8000,25000
33586028,나주곰탕&오우돈,0,0,서울 마포구 신촌로18길 19,NULL,NULL,NULL
33015231,이가족발 본점,1,0,서울 마포구 창전로 45,27000,9000,33000
33352061,텍사스,0,0,서울 마포구 토정로 320,NULL,NULL,NULL
33085455,마포즉석모밀촌,0,0,서울 마포구 동교로 20,7000,6000,8000
33292620,빈대떡마을,0,0,서울 마포구 망원로 97,9800,6000,15000
33085451,일등식당,0,0,서울 마포구 방울내로 82,3666.6667,1000,6000
33022802,소락,0,0,서울 마포구 방울내로11길 23,NULL,NULL,NULL
33647350,동촌숯불갈비,0,0,서울 마포구 동교로23길 21,NULL,NULL,NULL
33239749,홍원,1,0,서울 마포구 백범로 23,8700,4000,17000
33253626,벤트,0,0,서울 마포구 어울마당로 114,NULL,NULL,NULL
33118701,이가네호프,0,0,서울 마포구 신촌로16길 20,NULL,NULL,NULL
33331941,곱 마포점,0,1,서울 마포구 도화길 31-1,21400,19000,25000
33409163,종금양꼬치,0,0,서울 마포구 대흥로30길 21,14400,4000,20000
33252942,해달밥술,0,0,서울 마포구 연희로1길 15,12400,0,25000
33299940,김씨네심야식당,0,0,서울 마포구 와우산로3길 28,6750,6000,7000
33127204,혜원식당,0,0,서울 마포구 새창로4길 12,7000,7000,7000
33060661,티스빈,0,0,서울 마포구 홍익로 5,NULL,NULL,NULL
33210511,오감부대찌개 공덕점,0,0,서울 마포구 마포대로 115-8,7600,7000,9000
33142184,최고집 홍대점,0,1,서울 마포구 월드컵북로2길 25,18800,14000,28000
33102153,하코야 합정메세나폴리스점,0,0,서울 마포구 양화로 45,8375,8000,9000
33707338,빠넬로,0,0,서울 마포구 어울마당로5길 29,24800,15000,35000
33510980,참숯불풍천장어,0,0,서울 마포구 포은로 9,51000,34000,68000
33252946,커피짱,0,0,서울 마포구 양화로19길 22-16,5300,5000,6000
33418656,발리비스트로,0,0,서울 마포구 백범로1길 8-15,10500,7500,18000
32960423,서교밥집,0,0,서울 마포구 잔다리로 78,4500,4500,4500
33774223,이대포사골부대찌개,0,0,서울 마포구 와우산로29라길 12,7300,6500,8000
33210090,실일식,0,0,서울 마포구 월드컵북로58길 10,33800,15000,55000
33159481,달콤한어부,1,0,서울 마포구 월드컵북로48길 53,65800,45000,89000
33359571,요수정,0,0,서울 마포구 광성로 28,19250,8500,30000
33626741,히메시야,0,0,서울 마포구 독막로15길 3-18,9100,7000,11500
33399701,고토히라우동,0,0,서울 마포구 와우산로29길 14-8,8500,8500,8500
33292927,화산공,0,0,서울 마포구 마포대로 208,4500,4500,4500
33118583,엉터리생고기 마포염리동점,0,0,서울 마포구 독막로 310,NULL,NULL,NULL
33210336,오십그램,0,0,서울 마포구 와우산로21길 28-8,0,0,0
33237660,구스토타코,0,0,서울 마포구 와우산로 41,10000,7000,12000
33084810,느리네,0,0,서울 마포구 와우산로3길 13,10600,8000,14000
33752232,황금콩밭,0,0,서울 마포구 마포대로16길 9,10000,10000,10000
33210483,까페모임,0,0,서울 마포구 매봉산로 72,3733.3333,0,7000
33127231,고래국수,0,0,서울 마포구 양화로18안길 40,6600,5000,8000
33375145,코다차야 홍대점,0,0,서울 마포구 와우산로 48,15500,9500,25000
33535085,소리개국시,0,0,서울 마포구 마포대로12길 28,9000,9000,9000
33299811,짱스버거,1,0,서울 마포구 망원로3길 8,4840,4200,5500
33401313,코마하,1,0,서울 마포구 월드컵북로1길 26-9,6100,4500,10000
33647333,빅베어브레드,0,0,서울 마포구 광성로6안길 16,2666.6667,1000,4500
33773507,발린치,0,0,서울 마포구 만리재옛길 1,94666.6667,12000,260000
33141897,구자춘참치 마포점,0,0,서울 마포구 토정로32길 17,27000,12000,39000
33646823,서울찜닭상암본점,1,0,서울 마포구 월드컵북로48길 13,30200,22000,41000
33211765,타이스퀘어,0,0,서울 마포구 어울마당로5길 6,19666.6667,10000,37000
33352885,칵테일리즘,0,0,서울 마포구 와우산로29길 40,14000,12000,15000
33928251,이파리,0,0,서울 서대문구 연희맛로 4,18400,6000,28000
34349450,마포만두 신촌직영점,0,0,서울 서대문구 신촌로 87-4,3636.3636,3000,6000
34479875,후쿠스시,0,0,서울 서대문구 이화여대3길 8,15400,12000,19000
34301366,착한낙지 연희점,0,0,서울 서대문구 연희로 139-6,17333.3333,12000,20000
34347940,문학다방봄봄,0,0,서울 서대문구 이화여대길 88-13,4000,3000,5000
34291507,제주돈1848,0,0,서울 서대문구 명물길 27-7,12750,12000,13000
34348953,이디야커피 명지전문대점,1,0,서울 서대문구 가좌로 140,NULL,NULL,NULL
34490828,미분당 신촌점,0,0,서울 서대문구 연세로5다길 35,9200,8000,10000
34348830,공감,0,0,서울 서대문구 경기대로 34,NULL,NULL,NULL
33878521,가케하시,0,0,서울 서대문구 연세로7길 34-5,3000,3000,3000
34308436,골목스푼,0,0,서울 서대문구 통일로39길 6,8400,7000,10000
33877618,에버그린,0,0,서울 서대문구 모래내로 350,6400,6000,8000
34105990,한촌설렁탕 북가좌점,1,0,서울 서대문구 응암로 67,10500,8000,15000
34363891,어촌수산,0,0,서울 서대문구 서소문로 63,9400,7000,12000
34098593,통통돼지,0,0,서울 서대문구 연세로4길 19,12200,6000,15000
33831240,썬더치킨 홍제역점,0,1,서울 서대문구 통일로37길 21,NULL,NULL,NULL
34249326,비어쇼,0,0,서울 서대문구 연세로7길 24,9000,4000,14000
34333247,왕가,0,0,서울 서대문구 연희로 48-22,7333.3333,4000,13000
34347886,꿈꾸는 반지하,0,0,서울 서대문구 연세로5나길 10,3200,1000,6000
34349117,베네브라운,0,0,서울 서대문구 독립문로 38,NULL,NULL,NULL
34349337,장금이전잔치국수,0,0,서울 서대문구 모래내로 351,NULL,NULL,NULL
33878519,명물갈비,0,0,서울 서대문구 명물길 43-3,20800,14000,33000
33876334,성호각 연희점,1,0,서울 서대문구 연희로 207,8100,4000,14000
33937743,북촌손만두 신촌2호점,1,0,서울 서대문구 신촌로 125,5800,3000,12000
33832996,홍제동부대찌개,1,0,서울 서대문구 통일로36길 7,19000,7000,38000
33839708,다도횟집,0,0,서울 서대문구 통일로11길 6-1,94000,20000,200000
34325256,빠오빠오,0,0,서울 서대문구 응암로 68-6,5300,4000,6500
34036684,죠스떡볶이 서강대점,1,0,서울 마포구 백범로 5,3400,2500,4500
33879386,얼큰이왕냉면,0,0,서울 마포구 희우정로 76,4500,3000,6000
34228290,혼가츠,1,0,서울 마포구 와우산로21길 36-6,8750,8000,10000
34239988,의정부부대찌개,0,0,서울 마포구 월드컵로10길 36,4800,1000,8000
33876591,홍대원조통골뱅이전문점,0,0,서울 마포구 와우산로32길 5,6400,2000,10000
33840238,깐부치킨 공덕오거리점,1,0,서울 마포구 마포대로 73,18200,17000,19000
34329107,돈수백 합정직영점,0,0,서울 마포구 양화로6길 45,8200,7500,10000
34013916,돈주는남자본점,0,0,서울 마포구 잔다리로6길 34-9,19000,14000,39000
34069241,그람,0,0,서울 마포구 와우산로29바길 9,2700,0,3500
34363972,시골밥상,0,0,서울 마포구 만리재로 83,NULL,NULL,NULL
34367650,김밥천국 성산1호점,0,0,서울 마포구 월드컵북로 126,4200,2000,6000
34348686,아우네돼지불백,0,1,서울 마포구 동교로 149,7600,7000,8000
34120133,마포투뿔,0,0,서울 마포구 독막로 288,36600,35000,38000
33906974,지중해참치,1,0,서울 마포구 새창로 13,40000,12000,70000
33891135,커피비,0,0,서울 마포구 양화로23길 10,5420,3500,7800
34349029,마포물회,0,0,서울 마포구 대흥로 80-6,17600,13000,30000
33972707,버들골이야기 상수점,0,0,서울 마포구 독막로 84,31666.6667,30000,35000
34068928,마포갈매기 마포구청역점,0,0,서울 마포구 월드컵로 133,9640,8900,12000
34348565,신전떡볶이 마포서울여고점,0,0,서울 마포구 백범로25길 17,1800,0,3000
33972515,또바기치킨 서교점,0,0,서울 마포구 월드컵북로5나길 13,10200,10000,11000
34079145,데일리라운드,0,1,서울 마포구 동교로38길 27-19,17860,8800,39000
34301167,문부터,0,0,서울 마포구 월드컵북로8길 19,4500,4000,5000
34350404,소풍김밥,0,0,서울 마포구 동교로 251,3100,2500,3500
33928466,육쌈냉면 홍대2호점,1,0,서울 마포구 와우산로23길 35,7500,7500,7500
34348143,부라더곱창,0,1,서울 마포구 와우산로29길 56-6,21100,15900,37900
33891152,동대문엽기떡볶이 상암DMC점,0,0,서울 마포구 월드컵북로 402,15000,9000,24000
33920482,봉쥬르밥상,0,0,서울 마포구 성미산로26길 37,10000,10000,10000
33821591,모로미쿠시 마포지형진점,0,0,서울 마포구 도화길 22-8,15000,9000,18000
34177572,홍대포 마포점,0,0,서울 마포구 토정로 284,65000,45000,80000
34308550,아미원,0,0,서울 마포구 신촌로12가길 38,56400,12000,110000
34359589,카페홈즈,0,0,서울 마포구 망원로 73,3900,3000,4500
34098437,고향집,0,0,서울 마포구 포은로8길 28,3100,2500,3500
34349216,엄마손생선구이,0,0,서울 마포구 동교로 24,9666.6667,6000,17000
34120281,오렌지룸 홍대점,0,0,서울 마포구 어울마당로 86,20400,19000,23000
34565224,일편등심,0,1,서울 마포구 홍익로6길 52,31200,15000,45000
34250671,루블랑,0,1,서울 마포구 와우산로25길 17,18800,9000,26000
34016066,언플러그드,0,0,서울 마포구 와우산로33길 26,6200,4500,7000
34259121,더치랩,0,0,서울 마포구 월드컵로3길 31-34,NULL,NULL,NULL
34034056,토마토김밥 서울상암점,0,0,서울 마포구 월드컵북로 502,NULL,NULL,NULL
34483826,이조명가,0,0,서울 마포구 마포대로4나길 56,17600,7000,45000
34087824,미나미,0,0,서울 마포구 월드컵북로48길 8,17400,16000,20000
34329107,돈수백 합정직영점,0,0,서울 마포구 양화로6길 45,8200,7500,10000
34006943,히말라야어죽,0,0,서울 마포구 도화길 20-6,23000,10000,40000
34259269,청담이상 홍대점,0,0,서울 마포구 독막로7길 23,24400,10000,55000
33881133,바다회해물탕,0,0,서울 마포구 와우산로13길 49-3,15000,10000,25000
34258938,사라스와띠,0,0,서울 마포구 동교로29길 10,10060,6500,14900
34006905,잔등재두루치기,0,0,서울 마포구 동교로 234,29400,27000,30000
33840116,삼보성,0,0,서울 마포구 창전로 32,4500,4500,4500
33868675,파스치노팬스테이크,0,1,서울 마포구 어울마당로 100-6,13920,10000,19900
34006852,내여자를부탁해 메세나폴리스점,0,0,서울 마포구 양화로 45,8833.3333,7500,10000
34105369,청대문집,0,0,서울 마포구 백범로1길 101,NULL,NULL,NULL
33877615,아필립,0,0,서울 마포구 성미산로 191,20250,15000,26000
34079350,와우끝집,0,0,서울 마포구 와우산로 162,46400,7000,96000
34098610,회통령,0,0,서울 마포구 동교로25길 26,37800,29000,45000
34098350,브런치가,0,0,서울 마포구 월드컵북로4길 39,17760,13500,22500
34301486,큐스닭강정,0,0,서울 마포구 망원로8길 27,7400,3000,10000
33877466,더페이머스램,0,0,서울 마포구 월드컵북로 19,6400,5500,7000
33989534,서교동언니네,0,0,서울 마포구 홍익로 10,3340,3000,4000
35044906,히비야,0,0,서울 서대문구 충정로 8,6800,6000,8000
34975305,콩불 신촌점,0,1,서울 서대문구 연세로 35,7760,6500,8900
35150108,영양왕족발,0,0,서울 서대문구 가재울로 39,21600,8000,32000
35136448,김은수참치,0,0,서울 서대문구 증가로10길 41,46600,28000,70000
35168686,오퍼스,0,0,서울 서대문구 연세로7길 18,14333.3333,10000,20000
35228361,삼호,0,0,서울 서대문구 충정로 73,40600,25000,70000
34678387,보다더카페,0,1,서울 서대문구 세검정로 57,5640,3000,7900
35021778,해주면가,0,0,서울 서대문구 서소문로 27,17333.3333,7000,35000
35069411,홍대삭 연희동점,1,0,서울 서대문구 연희로 89,1333.3333,500,2500
34883243,써브웨이 이대점,1,0,서울 서대문구 이화여대7길 30,5440,5200,5900
35279538,칭따오중화요리,1,1,서울 서대문구 통일로 442-11,8900,8500,9000
34994513,윤가네장군집,0,0,서울 서대문구 홍연길 91,NULL,NULL,NULL
34616232,토프레소 가재울점,0,0,서울 서대문구 거북골로 150,3520,2800,4000
35092708,파티본,0,0,서울 서대문구 포방터길 4,NULL,NULL,NULL
35150556,설빙 신촌점,1,0,서울 서대문구 연세로 19,7540,4500,10900
34761579,뉴욕비앤씨 신촌점,1,0,서울 서대문구 연세로12길 39,145000,10000,195000
35057850,손큰할매순대국 홍제간호대점,1,0,서울 서대문구 세검정로4길 2,0,0,0
34666411,사까야,1,0,서울 서대문구 연희로 185,13600,10000,17000
35003443,아마스빈 이대점,0,0,서울 서대문구 이화여대7길 11,1800,1800,1800
35005080,이디야커피 신촌역점,1,0,서울 서대문구 신촌로 87-20,3166.6667,2800,3500
35326735,하노이의아침 연희점,0,0,서울 서대문구 연희맛로 10,16666.6667,15900,17600
35288305,통큰치킨 고추간장닭,0,0,서울 서대문구 모래내로 309,12666.6667,12000,13000
34959701,송아저씨빈대떡,0,0,서울 서대문구 연세로7안길 29,12333.3333,12000,13000
35092955,작은나폴리,0,0,서울 서대문구 증가로 13-9,23666.6667,16000,33000
35150491,공차 신촌명물사거리점,0,0,서울 서대문구 신촌역로 43,7360,3900,9800
35259058,림가기,0,0,서울 마포구 와우산로29길 4-13,21720,8000,53000
35015067,완행식당,0,0,서울 마포구 신촌로4길 4,8400,8000,9000
34616058,라무진 성산본점,0,0,서울 마포구 월드컵북로 77,15200,7000,27000
34937148,고주파,0,0,서울 마포구 광성로6길 28,8700,5500,13000
35135909,수염,0,0,서울 마포구 와우산로29마길 21,12800,8500,15000
35112276,컬투치킨 합정사랑점,1,0,서울 마포구 성지1길 6,13400,0,18000
35162603,달빛부엌,0,0,서울 마포구 동교로46길 34,0,0,0
35228370,김기엽초밥좋은날 홍대점,1,0,서울 마포구 와우산로29바길 12,17000,10000,25000
35251725,초한초마,0,0,서울 마포구 방울내로9길 24,9200,7000,15000
35251673,풍년식당,0,0,서울 마포구 월드컵북로 47,8400,7000,12000
34984242,가츠시,0,0,서울 마포구 동교로18길 5,7700,7000,9000
34870376,달봉비어 홍대점,0,0,서울 마포구 어울마당로5길 7,10240,8500,11900
35228378,얼쑤,0,0,서울 마포구 어울마당로 136-3,24000,18000,33000
34635319,하루,0,0,서울 마포구 토정로 288-1,53600,24000,110000
35075991,서교민,0,0,서울 마포구 양화로 78,8000,8000,8000
35222006,카즈,0,0,서울 마포구 월드컵로3길 44,27600,22000,45000
35263520,파쿠모리 홍대2호점,0,0,서울 마포구 어울마당로 132-1,10700,10500,10900
34589836,모우모우 홍대점,0,1,서울 마포구 잔다리로 45,15200,9000,20000
34787043,에이스타커피,0,0,서울 마포구 광성로4길 11,4550,3800,5300
35279647,주몽,1,0,서울 마포구 만리재옛길 18,6666.6667,6000,7000
34573055,시골김치삼겹살 본점,0,0,서울 마포구 월드컵로 110,9600,3000,14000
34974504,와우살롱,0,0,서울 마포구 와우산로30길 21,4000,4000,4000
34959688,카페하임,0,0,서울 마포구 월드컵로25길 26,3160,2000,3700
35151124,스시경,0,0,서울 마포구 잔다리로 128,16000,16000,16000
35280894,콩고을,0,0,서울 마포구 토정로31길 67,8400,6000,12000
35366216,제이네살롱,0,1,서울 마포구 포은로 38,7500,6000,8000
35296816,마포종점식당,1,0,서울 마포구 마포대로4다길 18,NULL,NULL,NULL
35288238,신안동장,1,0,서울 마포구 성미산로 98,9200,7000,15000
35272001,옐로우피자,1,0,서울 마포구 광성로 28,16900,16900,16900
35307235,중국성,1,0,서울 마포구 만리재옛길 68-1,9700,5500,20000
34807268,봉주르정식,0,0,서울 마포구 와우산로 155-1,3900,3900,3900
34761500,닥터마르,0,1,서울 마포구 독막로5길 28,22000,16800,39800
34722141,퍼스트펭귄카페,0,0,서울 마포구 잔다리로 47,4700,3500,6000
35271757,네네치킨 마포역점,1,0,서울 마포구 새창로 52,16400,15000,17000
34897295,고고갈비,0,1,서울 마포구 독막로 77,10450,7900,14000
34565313,베러댄알콜,0,0,서울 마포구 희우정로16길 50,5500,5500,5500
35168632,새벽집,0,0,서울 마포구 월드컵북로 396,7000,7000,7000
34856840,블랙보틀,0,0,서울 마포구 양화로 78-9,3400,3000,4000
35103144,아톰술집,0,0,서울 마포구 와우산로18길 6,13000,5000,18000
34922648,허밍벨라,1,0,서울 마포구 독막로7길 57,5400,5000,5500
35279620,와커치킨,1,0,서울 마포구 성미산로17길 92,16000,16000,16000
34897460,우미카제,0,0,서울 마포구 포은로 40,7600,7000,8500
35337854,봉구비어 &봉구통닭 마포용강동점,0,0,서울 마포구 토정로 276,NULL,NULL,NULL
34909340,감천양조장,0,0,서울 마포구 창전로 50-1,11300,9500,14000
34706617,슈퍼커피 마포점,0,0,서울 마포구 도화길 26,NULL,NULL,NULL
35125018,참숯돼지갈비,0,0,서울 마포구 월드컵북로 201,12000,8000,14000
34780088,물고기초밥,0,0,서울 마포구 독막로3길 24-6,22600,16000,36000
35337894,별버거,0,0,서울 마포구 독막로 65,5400,2500,8400
35085012,교촌치킨 연남점,1,0,서울 마포구 연남로 45,17800,15000,20000
34806924,천하의문타로,0,0,서울 마포구 월드컵북로4길 19,18900,14000,22000
35150459,닭발부부,0,0,서울 마포구 독막로22길 27,8200,2000,13000
35085044,대관령메밀막국수자연샤브샤브,0,0,서울 마포구 동교로 197,22400,15000,32000
35243775,여명,0,0,서울 마포구 도화길 51,10000,5500,22000
34714133,실론살롱,0,0,서울 마포구 성미산로 198,12100,2500,40000
35117661,오스틴,0,1,서울 마포구 독막로15길 18,13300,2900,33900
35178682,백년손님,0,0,서울 마포구 매봉산로2길 23,17200,12000,23000
34754597,목포회집,0,0,서울 마포구 월드컵북로44길 45,40400,27000,55000
35624223,복성각,1,0,서울 서대문구 명물1길 24,7400,5000,10000
35782025,본죽 남가좌점,0,0,서울 서대문구 증가로 128,11600,9000,16000
35452001,우후루,0,0,서울 서대문구 성산로22길 4,4300,3500,5500
35586151,빅스타피자 명지대점,1,0,서울 서대문구 가좌로 123,17700,16900,17900
35734979,칠백식당,0,0,서울 서대문구 통일로 149-1,31800,27000,38000
35652891,할리비어 신촌점,0,0,서울 서대문구 연세로7안길 10-1,14333.3333,13000,15000
35854029,멕시칸치킨 연희점,1,0,서울 서대문구 홍연길 82,15800,15000,16000
35495367,프레즐메이커,1,0,서울 서대문구 거북골로18길 8,3000,3000,3000
35517449,진미순대,0,0,서울 서대문구 연세로5나길 18,NULL,NULL,NULL
35458332,홍미닭발 신촌점,0,0,서울 서대문구 연세로7안길 30,13000,13000,13000
35413703,소담,0,0,서울 서대문구 홍제내4길 4-6,NULL,NULL,NULL
35629510,장군보쌈,0,0,서울 서대문구 수색로 28-5,26200,7000,42000
35769957,대창왕족발,0,0,서울 서대문구 북아현로2안길 2,28000,24000,35000
35562920,미네르바,0,0,서울 서대문구 명물길 18,5166.6667,4500,6500
35756677,청춘불뽕,0,0,서울 서대문구 거북골로 29-3,6600,6000,7500
35403210,참숲,0,1,서울 마포구 월드컵로10길 15,15600,8000,28000
35700774,왕수제돈까스,0,0,서울 마포구 망원로 62,8700,8000,9500
35523842,바다회사랑2호점,1,0,서울 마포구 동교로 143,45600,33000,55000
35597771,메르시네코,0,0,서울 마포구 토정로 39,0,0,0
35769394,양파족발,1,0,서울 마포구 월드컵북로27길 13,NULL,NULL,NULL
35407757,고작수요일,0,0,서울 마포구 독막로15길 16,3200,0,9000
35644666,카페 모래내,0,0,서울 마포구 모래내로9길 30,NULL,NULL,NULL
35516141,제임스시카고피자 홍대본점,0,1,서울 마포구 어울마당로 122-1,37400,14000,65000
35444986,이모네,0,0,서울 마포구 홍익로5길 49,15200,6000,25000
35431366,대두소곱창,0,0,서울 마포구 새창로 36,28600,22000,49000
35532626,웰메이드수제도시락,0,0,서울 마포구 신촌로 160,NULL,NULL,NULL
35608908,술이야,0,0,서울 마포구 월드컵북로48길 11,18000,16000,23000
36004025,신안밥상,0,0,서울 마포구 월드컵로 235,5000,5000,5000
35816452,김영섭초밥,0,0,서울 마포구 월드컵북로 352-18,31980,17900,57000
35940382,합정생고기김치찌개,0,0,서울 마포구 독막로 49,7800,7000,8000
35554044,원마산아구찜,0,0,서울 마포구 토정로 282,42000,6000,63000
35992572,줜막걸리아노,0,0,서울 마포구 동교로 248-2,17200,16000,20000
35878731,호프마당,0,0,서울 마포구 양화로15안길 28,NULL,NULL,NULL
35431353,명태공성산직영점,1,0,서울 마포구 월드컵로30길 5,12900,6000,27000
35816156,명품임실치즈피자 신촌점,0,0,서울 마포구 신촌로 160,26500,24900,28900
35402809,소이연남,1,0,서울 마포구 동교로 267,13300,9500,20000
35756687,웨일펍,0,1,서울 마포구 독막로 72,6600,6000,8000
35929007,가정옥,0,0,서울 마포구 마포대로4길 32-6,21200,14000,30000
35913931,팀플레이스,0,0,서울 마포구 월드컵북로4길 12,1220,100,2000
35516017,공간,0,0,서울 마포구 월드컵북로48길 41,NULL,NULL,NULL
35816239,봉구비어 홍대산울림점,1,0,서울 마포구 와우산로32길 17,4625,3000,6000
35787980,코코이찌방야 상암MBC점,1,0,서울 마포구 성암로 267,11100,10400,11500
35916295,남산찌개,0,0,서울 마포구 독막로3길 8,7600,7000,10000
35575343,오시리야주방,1,0,서울 마포구 성암로13길 14,11500,3000,19000
35993307,최군맥주 홍대3호점,0,0,서울 마포구 와우산로27길 79,10500,10500,10500
35689421,단단,0,0,서울 마포구 동교로 266-5,19800,8000,38000
35395257,모노치즈 홍대점,1,0,서울 마포구 와우산로 114,3380,3000,3900
35575580,해우리참치,0,0,서울 마포구 백범로 202,57333.3333,38000,79000
35638564,우시 상암점,0,0,서울 마포구 성암로15길 19,28000,28000,28000
35735919,공덕닭발왕,1,0,서울 마포구 만리재옛길 24-1,17200,14000,25000
35788326,곤,0,0,서울 마포구 토정로 105,30400,14000,50000
35545978,서동한우 상암점,0,0,서울 마포구 월드컵북로 332,35600,28000,49000
35637834,화규,0,1,서울 마포구 양화로6길 57-7,31200,25000,40000
35652868,아리Song,0,0,서울 마포구 와우산로29마길 8,NULL,NULL,NULL
35781433,연우김밥,0,0,서울 마포구 와우산로 31,3900,3000,4500
35701404,명동할머니국수 합정메세나폴리스점,0,0,서울 마포구 양화로 45,6000,4000,7500
35816149,왕가밀,0,0,서울 마포구 도화길 24-1,42000,34000,60000
35524168,양귀비짬뽕,0,0,서울 마포구 월드컵로36길 18,8800,6000,15000
35788062,퍼플,0,0,서울 마포구 도화길 14-1,24800,5000,45000
35816012,노랑통닭 망원점,1,0,서울 마포구 월드컵로 116,17600,15000,19000
35862057,김둘레순대국 상암점,0,0,서울 마포구 월드컵북로 402,11800,8000,25000
35905903,할매닭한마리,0,0,서울 마포구 와우산로13길 9,14666.6667,2000,24000
35816243,셀프맥주창고,0,0,서울 마포구 어울마당로 55-8,2500,2500,2500
35993561,청년회관,0,0,서울 마포구 어울마당로 54,10200,3000,16000
35408316,더파이브올스,0,0,서울 마포구 와우산로29길 26-5,5375,3500,6000
35523842,바다회사랑2호점,1,0,서울 마포구 동교로 143,45600,33000,55000
35915198,거북이의주방,0,0,서울 마포구 백범로1길 8-7,6100,2500,8000
35586686,쭌곱창,1,1,서울 마포구 와우산로29마길 6,8400,3000,13000
36004024,솔잎식당,0,0,서울 마포구 마포대로4길 46,6000,6000,6000
35992980,칠백식당,0,0,서울 마포구 신촌로4길 22-6,12400,2000,28000
35965673,얼랑,0,0,서울 마포구 성미산로 189-5,0,0,0
35394596,원부술집,0,0,서울 마포구 매봉산로2길 68,8400,8000,9000
36174627,쭈꾸미달인 신촌점,1,0,서울 서대문구 연세로11길 32,11000,5000,13000
36195940,반지하라운지,0,0,서울 서대문구 거북골로 21-5,2250,1500,3000
36333088,딴따라김씨안씨,0,0,서울 서대문구 연세로7안길 29,0,0,0
36343564,돈불1971,0,0,서울 서대문구 연세로5다길 36,10600,7000,13000
36123836,만송골갈비탕 가재울점,0,0,서울 서대문구 응암로 16,15200,10000,19000
36339744,연남닭발,0,0,서울 서대문구 연희로 34,16400,15000,18000
36208922,호치킨 아현점,0,0,서울 서대문구 북아현로 32-1,12940,11500,14500
36175481,네네치킨 남가좌점,1,0,서울 서대문구 증가로10길 5,17000,17000,17000
36023380,마루샤브 충정로점,1,0,서울 서대문구 충정로 50,21160,16800,26000
36324567,소신이쏘,0,0,서울 서대문구 연세로5가길 19,12333.3333,8500,14500
36016162,한옥설렁탕,0,0,서울 서대문구 통일로 143-1,10600,8000,13000
36175272,강릉아구찜,1,0,서울 서대문구 연세로2길 93,43000,35000,55000
36241329,설경중화요리,1,0,서울 서대문구 모래내로 353,7100,5500,9000
36219957,육정성,0,0,서울 서대문구 연희맛로 15,28750,15000,48000
36039756,수다캠프,0,0,서울 서대문구 연희로25길 12,14400,10000,25000
36373328,똑소리나는닭,0,0,서울 서대문구 간호대로2길 22,12000,12000,12000
36301921,셰셰,0,0,서울 마포구 월드컵북로50길 14-6,17200,7000,37000
36189058,커피중독,0,0,서울 마포구 독막로 295,4000,3500,4500
36262343,고찌,0,0,서울 마포구 월드컵북로50길 12,19600,16000,23000
36370254,홍대136,0,0,서울 마포구 어울마당로 136-6,17000,16000,18000
36208889,맛머무는집,1,0,서울 마포구 독막로 80,6900,6500,7000
36202983,나베식당,0,0,서울 마포구 동교로46길 23,8500,7500,10000
36369666,회뜰때까지,0,0,서울 마포구 독막로 74,38666.6667,25000,52000
36177811,감칠,0,0,서울 마포구 동교로46길 27,13600,13000,15000
36246659,승리부대찌개,0,0,서울 마포구 매봉산로2안길 12-7,10000,8000,12000
36139876,비비리,0,0,서울 마포구 독막로19길 29,15000,6000,24000
36046897,서대문양꼬치,0,0,서울 마포구 동교로 249,17000,12000,25000
36090608,미스터보쌈5379 공덕역점,1,0,서울 마포구 만리재로 74,27740,18900,36900
36314230,마포닭곰탕 본점,0,0,서울 마포구 토정로25길 43,8000,7000,9000
36339363,마포목장,0,0,서울 마포구 마포대로4길 45,44000,32000,52000
36170763,펀비어킹 메세나폴리점,0,0,서울 마포구 양화로3길 10,18300,16900,21900
36192973,도야족발 합정점,0,0,서울 마포구 양화로 45,28400,25000,32000
36199776,장사랑,0,0,서울 마포구 상암산로 76,13500,11000,16000
36379498,천리향양꼬치,0,0,서울 마포구 성미산로 190,13666.6667,11000,15000
36379018,별양꾼,0,0,서울 마포구 동교로 241,24540,14900,38000
36091005,진저피그,0,1,서울 마포구 양화로 128,31400,14000,63000
36171073,청기와뼈다귀해장국 홍대점,0,0,서울 마포구 와우산로19길 11,32800,26000,40000
36342218,문숙이미나리식당,1,1,서울 마포구 잔다리로6길 34-5,8233.3333,7900,8900
36188856,쭈꾸미일당백 마포구청점,0,0,서울 마포구 월드컵로34길 13,7200,3000,12000
36314209,참치박사 홍대직영점,1,0,서울 마포구 월드컵북로 9,55400,29000,90000
36061176,달빛아래,0,0,서울 마포구 백범로24길 11-4,18200,12000,25000
36195963,1976샤브샤브,0,0,서울 마포구 와우산로7길 5,13250,11000,15000
36339745,월드아구찜,0,0,서울 마포구 월드컵로34길 13,9200,7000,16000
36240949,세컨드퍼즐,0,0,서울 마포구 어울마당로 110,5375,5000,6000
36369003,덕승재 상암동 본점,0,1,서울 마포구 월드컵북로 361,26000,18000,30000
36195803,아수라발발타,0,0,서울 마포구 마포대로4나길 7,5000,3000,8000
36200371,카시라,0,0,서울 마포구 월드컵로3길 47,36000,36000,36000
36188515,제주정원,0,1,서울 마포구 동교로17길 8,23600,15000,56000
36188781,더완벽한김밥 마포점,0,0,서울 마포구 도화길 35,4200,3500,4500
36379056,퍼넬스페셜티커피하우스,0,0,서울 마포구 숭문길 58,5300,4000,6000
36097863,제주삼다돈,0,0,서울 마포구 양화로11길 66,10400,7000,15000
36189313,수제야끼토리이찌고이찌에,0,0,서울 마포구 신촌로4길 22-8,6500,3000,14000
